id,original_title,overview,popularity,title,vote_average,title_sentiment,overview_sentiment,title_length,num_words_in_title,average_title_word_length,has_made_up_word,made_up_word_count
523077,Running with the Devil,A leader of a drug cartel sends his two toughest henchmen to investigate why a shipment was botched.,16.729,Running with the Devil,5.4,-0.6597,-0.0772,22.0,4.0,4.75,False,0.0
7288,Duplex,"When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!",18.72,Duplex,6.102,0.0,0.4753,6.0,1.0,6.0,False,0.0
157354,Fruitvale Station,"Oakland, California. Young Afro-American Oscar Grant crosses paths with family members, friends, enemies and strangers before facing his fate on the platform at Fruitvale Station, in the early morning hours of New Year's Day 2009.",18.125,Fruitvale Station,7.356,0.0,0.34,17.0,2.0,8.0,True,1.0
4464,Seabiscuit,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,15.97,Seabiscuit,7.0,0.0,0.2263,10.0,1.0,10.0,True,1.0
22023,The Border,A corrupted border agent decides to clean up his act when an impoverished woman's baby is put up for sale on the black market.,18.124,The Border,6.1,0.0,0.4019,10.0,2.0,4.5,False,0.0
24100,The Little Vampire,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.",18.123,The Little Vampire,6.819,0.0,0.9382,18.0,3.0,5.333333333333333,False,0.0
8461,Funny Games,"When Ann, husband George, and son Georgie arrive at their holiday home they are visited by a pair of polite and seemingly pleasant young men. Armed with deceptively sweet smiles and some golf clubs, they proceed to terrorize and torture the tight-knit clan, giving them until the next day to survive.",20.22,Funny Games,6.565,0.4404,0.6486,11.0,2.0,5.0,False,0.0
13189,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",18.122,A Christmas Carol,7.4,0.0,-0.9552,17.0,3.0,5.0,False,0.0
16553,Little Manhattan,"Ten-year-old Gabe was just a normal kid growing up in Manhattan until Rosemary Telesco walked into his life, actually into his karate class. But before Gabe can tell Rosemary how he feels, she tells him she will not be going to public school any more. Gabe has a lot more to learn about life, love, and girls.",18.121,Little Manhattan,7.2,0.0,0.7992,16.0,2.0,7.5,False,0.0
60599,Arbitrage,"A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.",12.72,Arbitrage,6.3,0.0,-0.6486,9.0,1.0,9.0,False,0.0
332411,I Am Wrath,A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,17.222,I Am Wrath,5.5,0.0,-0.2263,10.0,3.0,2.6666666666666665,False,0.0
608195,Ghosts of War,A group of World War II American soldiers encounter a supernatural enemy as they occupy a French castle previously under Nazi control.,11.729,Ghosts of War,6.284,-0.5994,-0.8126,13.0,3.0,3.6666666666666665,False,0.0
40814,Crimes of Passion,"Fashion designer Joanna Crane leads a double life. By night she is China Blue, a prostitute who's attracted the attention of a sexually frustrated private detective, and a psychopathic priest in possession of a murderous sex toy.",16.216,Crimes of Passion,6.3,0.4588,-0.7003,17.0,3.0,5.0,False,0.0
541134,The Good Nurse,"Suspicious that her colleague is responsible for a series of mysterious patient deaths, a nurse risks her own life to uncover the truth.",20.002,The Good Nurse,6.902,0.4404,0.0,14.0,3.0,4.0,False,0.0
260063,Seal Team Eight: Behind Enemy Lines,"Seal Team Eight must fight their way deep into Africa's Congo, decommission a secret uranium mine, and stop our most dangerous enemy from smuggling weapon's grade yellow-cake out of the country.",25.343,Seal Team Eight: Behind Enemy Lines,6.0,-0.5423,-0.9334,35.0,6.0,5.0,False,0.0
817451,Endangered Species,"Jack Halsey takes his wife, their adult kids, and a friend for a dream vacation in Kenya. But as they venture off alone into a wilderness park, their safari van is flipped over by an angry rhino, leaving them injured and desperate. Then, as two of them go in search of rescue, a bloody, vicious encounter with a leopard and a clan of hyenas incites a desperate fight for survival.",21.233,Endangered Species,5.8,0.0,-0.9631,18.0,2.0,8.5,False,0.0
592656,Brothers by Blood,"Peter and Michael, raised on the streets of Philadelphia, are the children of Irish mob members, forever linked by the crimes of their fathers. 30 years later, Michael now runs the criminal organization and lusts for more power, his dangerous antics frequently held in check by his cautious cousin Peter. Haunted by the death of his sister, whose passing destroyed both his parents, Peter is caught between the dreams of childhood and the realities of his life as an enforcer. His only reprieve is a local boxing gym, a sanctuary that is quickly threatened as Michael’s desire for control escalates.",18.979,Brothers by Blood,5.834,0.0,-0.9429,17.0,3.0,5.0,False,0.0
250124,The Diary of a Teenage Girl,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.",14.72,The Diary of a Teenage Girl,6.6,0.0,0.6705,27.0,6.0,3.6666666666666665,False,0.0
567608,Last Moment of Clarity,"After his girlfriend Georgia (Samara Weaving) is murdered by European mobsters, Sam flees to Paris to hid out. Years later, he sees a woman in a Hollywood film who he's certain is Georgia. In L.A. to investigate, he encounters Kat (Carly Chaikin) who impulsively decides to help him on his quest. But when Sam meets the mystery actress face to face his life spins out of control.",13.478,Last Moment of Clarity,5.2,0.4019,-0.2144,22.0,4.0,4.75,False,0.0
370755,Paterson,"A week in the life of Paterson, a poet bus driver, and his wife Laura, a very creative artist, who live in Paterson, New Jersey, hometown of many famous poets and artists.",19.221,Paterson,7.1,0.0,0.4927,8.0,1.0,8.0,True,1.0
15213,Everyone's Hero,A boy begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.,12.967,Everyone's Hero,5.9,0.5574,0.4588,15.0,2.0,7.0,True,1.0
46261,Don't Be Afraid of the Dark,A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,16.217,Don't Be Afraid of the Dark,5.759,0.0,0.0772,27.0,6.0,3.6666666666666665,False,0.0
9846,To Live and Die in L.A.,A fearless Secret Service agent will stop at nothing to bring down the counterfeiter who killed his partner.,13.214,To Live and Die in L.A.,7.097,-0.5994,-0.5859,23.0,6.0,3.0,False,0.0
46261,Don't Be Afraid of the Dark,A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,18.094,Don't Be Afraid of the Dark,5.759,0.0,0.0772,27.0,6.0,3.6666666666666665,False,0.0
9846,To Live and Die in L.A.,A fearless Secret Service agent will stop at nothing to bring down the counterfeiter who killed his partner.,18.092,To Live and Die in L.A.,7.097,-0.5994,-0.5859,23.0,6.0,3.0,False,0.0
409297,A Dark Song,A determined young woman and a damaged occultist risk their lives and souls to perform a dangerous ritual that will grant them what they want.,18.091,A Dark Song,6.188,0.0,-0.4404,11.0,3.0,3.0,False,0.0
11209,The Alamo,The legendary true story of a small band of soldiers who sacrificed their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.,18.091,The Alamo,7.2,0.0,-0.3612,9.0,2.0,4.0,False,0.0
791135,Unfollower,"When a self-conscious fitness instructor named Jo becomes the victim of cyber-stalking that turns physical, she must use her fitness skill and growing fight instinct to stay alive.",18.089,Unfollower,7.0,0.0,0.4215,10.0,1.0,10.0,True,1.0
9043,The Family Stone,"An uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",18.089,The Family Stone,6.324,0.0,-0.1027,16.0,3.0,4.666666666666667,False,0.0
1931,Stomp the Yard,"After the death of his younger brother, a troubled 19-year-old street dancer from Los Angeles is able to bypass juvenile hall by enrolling in the historically black, Truth University in Atlanta, Georgia. But his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition.",18.087,Stomp the Yard,6.996,0.0,0.9313,14.0,3.0,4.0,False,0.0
16248,D.A.R.Y.L.,"Daryl is a normal 10-year-old boy in many ways. However, unbeknown to his foster parents and friends, Daryl is actually a government-created robot with superhuman reflexes and mental abilities. Even his name has a hidden meaning -- it's actually an acronym for Data Analyzing Robot Youth Life-form. When the organization that created him deems the ""super soldier"" experiment a failure and schedules Daryl to be disassembled, it is up to a few rogue scientists to help him escape.",18.077,D.A.R.Y.L.,6.4,0.0,0.8779,10.0,1.0,10.0,False,0.0
11499,Frost/Nixon,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",18.077,Frost/Nixon,7.296,0.0,-0.2846,11.0,1.0,11.0,True,1.0
3603,Black Sheep,A genetic engineering experiment gone horribly awry turns a large flock of docile sheep into unrelenting killing machines.,18.076,Black Sheep,5.8,0.0,-0.8316,11.0,2.0,5.0,False,0.0
16456,The Crow: Wicked Prayer,"When ex-convict Jimmy and his girlfriend are brutally murdered on a reservation by a local gang of satanists, he's brought back by the Crow to seek vengence.",18.075,The Crow: Wicked Prayer,3.5,-0.5267,-0.8555,23.0,4.0,5.0,False,0.0
9615,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",18.075,The Fast and the Furious: Tokyo Drift,6.475,-0.5719,-0.2263,37.0,7.0,4.428571428571429,False,0.0
823754,Bo Burnham: Inside,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",18.074,Bo Burnham: Inside,8.089,0.0,0.8591,18.0,3.0,5.333333333333333,True,1.0
8348,Thunderbolt and Lightfoot,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organise a daring new heist.",18.074,Thunderbolt and Lightfoot,6.715,0.0,0.1531,25.0,3.0,7.666666666666667,False,0.0
1485,Get Carter,"Jack Carter is a small-time hood working in London. When word reaches him of his brother's death, he travels to Newcastle to attend the funeral. Refusing to accept the police report of suicide, Carter seeks out his brother’s friends and acquaintances to learn who murdered his sibling and why.",18.073,Get Carter,7.021,0.0,-0.9201,10.0,2.0,4.5,False,0.0
8851,The Blob,"A drive-in favorite, this sci-fi classic follows teenagers Steve and his best girl, Jane, as they try to protect their hometown from a gelatinous alien life form that engulfs everything it touches. The first to discover the substance and live to tell about it, Steve and Jane witness the blob destroying an elderly man, then it growing to a terrifying size. But no one else has seen the goo, and policeman Dave refuses to believe the kids without proof.",18.065,The Blob,6.225,0.0,-0.1779,8.0,2.0,3.5,False,0.0
643532,The Card Counter,"William Tell just wants to play cards. His spartan existence on the casino trail is shattered when he is approached by Cirk, a vulnerable and angry young man seeking help to execute his plan for revenge on a military colonel. Tell sees a chance at redemption through his relationship with Cirk. But keeping Cirk on the straight-and-narrow proves impossible, dragging Tell back into the darkness of his past.",18.061,The Card Counter,6.149,0.0,-0.6486,16.0,3.0,4.666666666666667,False,0.0
11031,This Is Spinal Tap,"""This Is Spinal Tap"" shines a light on the self-contained universe of a metal band struggling to get back on the charts, including everything from its complicated history of ups and downs, gold albums, name changes and undersold concert dates, along with the full host of requisite groupies, promoters, hangers-on and historians, sessions, release events and those special behind-the-scenes moments that keep it all real.",18.06,This Is Spinal Tap,7.44,0.0,-0.0258,18.0,4.0,3.75,False,0.0
9566,The Fan,"When the San Francisco Giants pay center-fielder, Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan, Gil Renard.  When Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory—not even murder.",18.056,The Fan,5.953,0.3182,-0.8543,7.0,2.0,3.0,False,0.0
96936,The Bling Ring,"Inspired by actual events, a group of fame-obsessed teenagers use the Internet to track celebrities' whereabouts in order to rob their homes.",18.053,The Bling Ring,5.414,0.0,-0.1027,14.0,3.0,4.0,True,1.0
340677,I.T.,"Mike Regan is a successful, self-made man who has it all: a gorgeous wife, a beautiful teenage daughter and a sleek, state-of-the-art “smart home”. But he soon finds himself in a deadly, high-stakes game of cat-and-mouse when his I.T. consultant, Ed, starts using his skills to stalk Mike’s daughter and endanger his family, his business, and his life. In a world where there is no privacy, and personal secrets can go viral by the click of a mouse, Mike needs to rely on his old connections to defeat a new kind of nemesis.",18.051,I.T.,5.411,0.0,-0.1154,4.0,1.0,4.0,False,0.0
982,The Manchurian Candidate,"Near the end of the Korean War, a platoon of U.S. soldiers is captured by communists and brainwashed. Following the war, the platoon is returned home, and Sergeant Raymond Shaw is lauded as a hero by the rest of his platoon. However, the platoon commander, Captain Bennett Marco, finds himself plagued by strange nightmares and soon races to uncover a terrible plot.",18.046,The Manchurian Candidate,7.516,0.0,-0.8442,24.0,3.0,7.333333333333333,False,0.0
1262,Stranger Than Fiction,Harold Crick is a lonely IRS agent whose mundane existence is transformed when he hears a mysterious voice narrating his life.,18.045,Stranger Than Fiction,7.271,0.0,-0.3612,21.0,3.0,6.333333333333333,False,0.0
316154,The Bad Batch,Arlen is sent to a fenced-off wasteland where undesirables are exiled to when she is kidnapped by a group of cannibals. She escapes and ends up on a journey to reunite a missing girl with her father.,18.044,The Bad Batch,5.251,-0.5423,-0.1779,13.0,3.0,3.6666666666666665,False,0.0
410117,Lady Macbeth,"Rural England, 1865. Katherine, suffocated by her loveless marriage to a bitter man and restrained by his father's tyranny, unleashes an irresistible force within her, so powerful that she will stop at nothing to get what she wants.",18.043,Lady Macbeth,6.6,0.0,0.2538,12.0,2.0,5.5,False,0.0
16249,Blackbeard's Ghost,"The eponymous wraith returns to Earth to aid his descendant, elderly Emily Stowecroft. The villains want to kick Emily and her friends out of their group home so that they can build a crooked casino. Good guy Steve Walker gets caught in the middle of the squabble after evoking Blackbeard's ghost.",18.043,Blackbeard's Ghost,6.7,-0.3182,-0.1027,18.0,2.0,8.5,True,1.0
293970,The Final Girls,"A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer.",18.042,The Final Girls,6.406,0.0,-0.9382,15.0,3.0,4.333333333333333,False,0.0
15400,Mickey's Once Upon a Christmas,"Mickey, Minnie, and their famous friends Goofy, Donald, Daisy and Pluto gather together to reminisce about the love, magic and surprises in three wonder-filled stories of Christmas past.",18.041,Mickey's Once Upon a Christmas,7.08,0.0,0.8481,30.0,5.0,5.2,False,0.0
9952,Rescue Dawn,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,18.041,Rescue Dawn,6.932,0.5106,-0.6808,11.0,2.0,5.0,False,0.0
926762,Living with Chucky,"A filmmaker who grew up alongside Chucky the killer doll seeks out the other families surrounding the Child's Play films as they recount their experiences working on the ongoing franchise and what it means to be a part of the, ""Chucky"" family.",18.04,Living with Chucky,6.5,0.0,-0.4404,18.0,3.0,5.333333333333333,False,0.0
220882,London Fields,"Clairvoyant femme fatale, Nicola Six has been living with a dark premonition of her impending death by murder. She begins a tangled love affair with three uniquely different men — one of whom she knows will be her murderer.",18.04,London Fields,5.028,0.0,-0.875,13.0,2.0,6.0,False,0.0
9400,Set It Off,"Four inner-city Black women, determined to end their constant struggle, decide to live by one rule — get what you want or die trying. So the four women take back their lives and take out some banks in the process.",18.04,Set It Off,7.2,0.0,-0.5423,10.0,3.0,2.6666666666666665,False,0.0
336004,Heist,"A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.",18.039,Heist,6.1,0.0,-0.8519,5.0,1.0,5.0,False,0.0
339396,True Memoirs of an International Assassin,"After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",18.038,True Memoirs of an International Assassin,5.738,0.4215,0.3182,41.0,6.0,6.0,False,0.0
277355,Everly,"After she betrays a powerful mob boss, a woman matches wits and weaponry with a legion of killers who are out to collect the bounty on the heads of her and her family.",18.038,Everly,5.5,0.0,-0.7845,6.0,1.0,6.0,False,0.0
20771,Kim Possible: So the Drama,"Dr. Drakken has an evil new plot for world domination, but his ultimate success depends upon finding out KP's weakness which may involve a new hottie at Middleton High School named Eric, who suddenly sparks feelings in Ron about Kim that resemble much more than friendship. To make matters worse, Bueno Nacho, Ron's favorite fast food chain has turned sour on him by bombarding him with little Devils",18.036,Kim Possible: So the Drama,6.893,0.0,-0.2006,26.0,5.0,4.4,False,0.0
13524,Battle of the Bulge,"In the winter of 1944, the Allied Armies stand ready to invade Germany at the coming of a New Year. To prevent it, Hitler orders an all-out offensive to re-take French territory and capture the major port city of Antwerp.",18.035,Battle of the Bulge,6.932,-0.3818,-0.1027,19.0,4.0,4.0,False,0.0
12763,Take the Lead,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane.",18.034,Take the Lead,6.9,0.0,0.2732,13.0,3.0,3.6666666666666665,False,0.0
18890,We're Back! A Dinosaur's Story,"Captain New Eyes travels back in time and feeds dinosaurs his Brain Grain cereal, which makes them intelligent and non-violent. They agree to go to the ""Middle Future"" in order to grant the wishes of children in New York City. They are to meet Dr. Bleeb of the Museum of Natural History, but get sidetracked with their new children friends and run into the Captain's evil brother, Professor Screweyes.",18.032,We're Back! A Dinosaur's Story,5.991,0.0,0.3818,30.0,5.0,5.2,False,0.0
128655,Haunted High,"A group of students are trapped at a school after a time capsule from the 1950's is cracked open by an earthquake. The students soon realize that ghostly spirits escaped from the time capsule, and possessed the principal and three other teachers.",18.03,Haunted High,4.4,-0.4767,-0.5267,12.0,2.0,5.5,False,0.0
28005,Kama Sutra: A Tale of Love,"Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",18.03,Kama Sutra: A Tale of Love,5.7,0.6369,0.9549,26.0,6.0,3.5,False,0.0
418680,Goodbye Christopher Robin,The behind the scenes story of the life of A.A. Milne and the creation of the Winnie the Pooh stories inspired by his son Christopher Robin.,18.026,Goodbye Christopher Robin,7.04,0.0,0.6486,25.0,3.0,7.666666666666667,False,0.0
10400,The Hurricane,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",18.019,The Hurricane,7.4,0.0,-0.8271,13.0,2.0,6.0,False,0.0
10294,Vacancy,"A young married couple becomes stranded at an isolated motel and find hidden video cameras in their room. They realize that unless they escape, they'll be the next victims of a snuff film.",18.019,Vacancy,6.236,0.0,-0.4404,7.0,1.0,7.0,False,0.0
1171989,The Devil on Trial,"Explore the first – and only – time “demonic possession” has officially been used as a defense in a U.S. murder trial. Including firsthand accounts of alleged devil possession and a shocking murder, this extraordinary story forces reflection on our fear of the unknown.",18.017,The Devil on Trial,5.8,-0.6597,-0.9648,18.0,4.0,3.75,False,0.0
77663,Killing Season,"Two veterans of the Bosnian War, one American, one Serbian, clash in the remote Smoky Mountain wilderness.",15.956,Killing Season,5.523,-0.6597,-0.5994,14.0,2.0,6.5,False,0.0
243684,"Men, Women & Children","Follows the story of a group of high school teenagers and their parents as they attempt to navigate the many ways the internet has changed their relationships, their communication, their self-image, and their love lives.",12.456,"Men, Women & Children",6.5,0.0,0.6369,21.0,4.0,4.5,False,0.0
13532,Fanboys,"In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.",14.204,Fanboys,6.1,0.0,-0.5165,7.0,1.0,7.0,True,1.0
14636,The Condemned,"Jack Conrad is awaiting the death penalty in a corrupt Central American prison. He is ""purchased"" by a wealthy television producer and taken to a desolate island where he must fight to the death against nine other condemned killers from all corners of the world, with freedom going to the sole survivor.",18.703,The Condemned,6.1,-0.4404,-0.9403,13.0,2.0,6.0,False,0.0
449756,The Postcard Killings,"After suffering a personal tragedy, and desperate for justice, Jacob Kanon, a veteran New York City police detective, embarks on the search for a twisted killer who is leaving a bloody trail of elaborate murders across Europe.",15.213,The Postcard Killings,6.4,-0.6705,-0.9559,21.0,3.0,6.333333333333333,False,0.0
16222,Whatever It Takes,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",13.452,Whatever It Takes,5.8,0.0,0.6705,17.0,3.0,5.0,False,0.0
14830,Doctor Strange,"Dr. Stephen Strange embarks on a wondrous journey to the heights of a Tibetan mountain, where he seeks healing at the feet of the mysterious Ancient One.",13.203,Doctor Strange,6.8,-0.2023,-0.2023,14.0,2.0,6.5,False,0.0
46169,Twitches Too,"Reunited witch twins Camryn and Alex adjust to their new life as supernatural beings while at the same time trying to maintain a normal existence in this sequel to the magical Disney Channel original movie Twitches. But they soon find themselves going head to head with the forces of darkness that threaten to destroy their world. Luckily, their birth mother, the powerful Miranda, is on hand to help out.",16.952,Twitches Too,6.7,0.0,0.7391,12.0,2.0,5.5,False,0.0
428449,A Ghost Story,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",15.206,A Ghost Story,7.108,-0.3182,-0.3182,13.0,3.0,3.6666666666666665,False,0.0
638449,The Last Letter from Your Lover,A young journalist in London becomes obsessed with a series of letters she discovers that recounts an intense star-crossed love affair from the 1960s.,19.968,The Last Letter from Your Lover,7.45,0.5859,0.5859,31.0,6.0,4.333333333333333,False,0.0
548928,The Marine 6: Close Quarters,"Jake Carter and another former Marine, Luke Trapper,  join forces to rescue a young kidnapped girl from a gang of international criminals.",13.458,The Marine 6: Close Quarters,6.8,0.0,0.2023,28.0,5.0,4.8,False,0.0
501,Grizzly Man,"Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",14.2,Grizzly Man,7.5,0.0,0.7003,11.0,2.0,5.0,False,0.0
10258,The Madagascar Penguins in a Christmas Caper,"During the holiday season, when the animals of the Central Park Zoo are preparing for Christmas, Private, the youngest of the penguins notices that the Polar Bear is all alone. Assured that nobody should have to spend Christmas alone, Private goes into the city for some last-minute Christmas shopping. Along the way, he gets stuffed into a stocking",17.7,The Madagascar Penguins in a Christmas Caper,6.8,0.0,0.296,44.0,7.0,5.428571428571429,False,0.0
17832,Kull the Conqueror,"A barbarian named Kull becomes ruler after defeating the old king in battle. In an effort to regain the throne, the former king's heirs resurrect Akivasha, a witch queen. However, Akivasha has plans of her own for the throne, and only Kull stands in the way.",10.795,Kull the Conqueror,5.169,0.0,-0.7717,18.0,3.0,5.333333333333333,True,1.0
11424,High Society,"Childhood friends Tracy Lord and C.K. Dexter Haven got married and quickly divorced. Now Tracy is about to marry again, this time to a shrewd social-climbing businessman. C.K. still loves her. Spy magazine blackmails Tracy's family by threatening to reveal her playboy father's exploits if not allowed to cover the wedding. A remake of the 1940 rom com The Philadelphia Story.",12.7,High Society,6.9,0.0,0.25,12.0,2.0,5.5,False,0.0
429422,Capone,"The 47-year old Al Capone, after 10 years in prison, starts suffering from dementia and comes to be haunted by his violent past.",13.461,Capone,5.0,0.0,-0.9246,6.0,1.0,6.0,False,0.0
26688,Sorority Row,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",14.2,Sorority Row,5.483,0.0,-0.8271,12.0,2.0,5.5,False,0.0
523777,Next Gen,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",16.456,Next Gen,6.943,0.0,0.1027,8.0,2.0,3.5,False,0.0
573680,The Banishing,"In the 1930s, a young reverend and his family are forced to confront their worst fears when they discover their new home holds a horrifying secret.",17.465,The Banishing,5.335,0.0,-0.936,13.0,2.0,6.0,False,0.0
180948,Vehicle 19,"A parolee becomes the target of a massive police manhunt after inadvertently picking up a rental car with a female whistleblower tied up in the trunk. Now, as the police attempt to silence the woman before she can testify about the city's rampant corruption, the ex-con who just regained his freedom must defend her life, and clear his own name.",15.951,Vehicle 19,5.4,0.0,0.7783,10.0,2.0,4.5,False,0.0
67660,Think Like a Man,"The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.",13.701,Think Like a Man,6.9,0.3612,0.8834,16.0,4.0,3.25,False,0.0
473920,S.M.A.R.T. Chase,A washed-up private security agent has to escort a valuable Chinese antique out of Shanghai but is ambushed en route.,11.363,S.M.A.R.T. Chase,4.9,0.0,0.4118,16.0,2.0,7.5,False,0.0
394741,Stan & Ollie,"With their golden era long behind them, comedy duo Stan Laurel and Oliver Hardy embark on a variety hall tour of Britain and Ireland. Despite the pressures of a hectic schedule, and with the support of their wives Lucille and Ida – a formidable double act in their own right – the pair's love of performing, as well as for each other, endures as they secure their place in the hearts of their adoring public",14.205,Stan & Ollie,7.0,0.0,0.9646,12.0,3.0,3.3333333333333335,False,0.0
2295,Clerks II,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.",14.698,Clerks II,6.9,0.0,0.0,9.0,2.0,4.0,False,0.0
268092,Transformers Prime Beast Hunters: Predacons Rising,"Autobots, Decepticons, Predaking and Predacons form an unlikely alliance to battle a resurrected Unicron.",12.949,Transformers Prime Beast Hunters: Predacons Rising,8.1,0.0,-0.3818,50.0,6.0,7.5,True,1.0
24739,Miracle Mile,"After 30 years of searching, Harry has finally met the girl of his dreams. Unfortunately, before they even have a chance to go on their first date, Harry intercepts some chilling news: WWIII has begun and nuclear missiles will destroy Los Angeles in less than an hour!",12.945,Miracle Mile,6.954,0.5859,-0.3802,12.0,2.0,5.5,False,0.0
64586,Sleeping Beauty,"A haunting erotic fairytale about Lucy, a young University student drawn into a mysterious hidden world of beauty and desire.",17.198,Sleeping Beauty,5.314,0.5859,0.6597,15.0,2.0,7.0,False,0.0
47407,Milf,A group of nerdy college guys who can't seem to connect with girls their own age discover the excitement of hooking up with sexy older women.,17.188,Milf,4.5,0.0,0.7506,4.0,1.0,4.0,True,1.0
64586,Sleeping Beauty,"A haunting erotic fairytale about Lucy, a young University student drawn into a mysterious hidden world of beauty and desire.",17.965,Sleeping Beauty,5.314,0.5859,0.6597,15.0,2.0,7.0,False,0.0
47407,Milf,A group of nerdy college guys who can't seem to connect with girls their own age discover the excitement of hooking up with sexy older women.,17.964,Milf,4.5,0.0,0.7506,4.0,1.0,4.0,True,1.0
